,title,company_name,location,via,description,related_links,extensions,detected_extensions,job_id,thumbnail
0,Data Scientist - Warsaw,Kearney,"Warsaw, Poland",via Jobrapido.pl,"Who we are
As a global consulting partnership in more than 40 countries, our people make us who we are. We’re individuals with different passions and strengths who take as much joy in the work we do as from those we work with. Over the years we’ve fostered a culture in which we are united by shared values — passion, solidarity, generosity, curiosity, and boldness — and these come alive in the work we do and how we do it. Together, we know our people are our difference — for our clients, our colleagues, and our communities. That’s why we take pride in being individual and inclusive and create a place where everyone can bring their full self to work.

What can you expect
• Discover. Collaborating with our clients across a range of industries and service practices, our people are always learning. At Kearney, you will broaden your knowledge and experience across a breadth of areas,
• Grow. At Kearney, you work alongside colleagues who help you be the best you can be. Our people are our... business, and we provide them with the resources needed to grow and exceed expectations, no matter where their careers take them.
• You can be yourself. At Kearney, we give you the freedom to contribute creatively while you also pursue your dreams. We want you to bring your whole self to work and to find joy in what you do. That’s why we support our people when they want to let their uniqueness show and offer personalized opportunities.

What we offer
• Fast career progression
• Attractive salary program
• Many opportunities for skills development (access to platforms like Udemy, annual budget for trainings and certifications, varied project assignments with both local and international opportunities)
• Competitive benefits package (life insurance, private healthcare, pension plan and Multisport program)
• Environment of ambitious individuals focused on creating best value for our clients

Who we seek
For the growing DCoE (Digital Centre of Excellence) Warsaw Team we are looking for analytics specialists with the problem-solving approach, experience in Python/R and statistical modelling who are interested to further develop their capabilities in data analytics. Our team gathers experts from Data Science and Machine Learning, Business Intelligence solutions, IT Architecture and software development. Typical project engagements for Data Scientist role include data manipulation and transformations, creating and evaluating data science models, preparing PoC solutions for clients and showing
how they can create value from data, presenting generated insights to non-technical project team members or directly to the client.

What you must have
• Minimum 1-4 year of data analytics experience (depending on the level – we are looking for both junior and senior specialists)
• Bachelor’s Degree/Master’s Degree in Computer Science/Data Analytics/Big Data/other IT-related field
• Experience in Python/R and SQL
• Specific skills and experience related to at least one of the following: Machine learning (creating, testing and deploying solutions related to supervised/unsupervised learning) and statistical modelling Data engineering (data manipulation, feature engineering) NLP (e.g. sentiment analysis, topic modelling) Data visualization (e.g. Power BI) Geo-analytics Web scraping Mathematical optimization techniques
• Strong critical thinking and analytical capabilities
• Readiness to share your ideas and opinions as soon as you join a team
• Ability to operate in uncertainty and learn quickly,
• Ability to work under pressure of time
• Communication skills – the important part of the job is communication with internal stakeholders
• Fluent English, other languages will be an advantage

Nice to have
• Working knowledge of one of the cloud technologies (Azure/GCP/AWS)
• Hands-on experience with big data concepts and solutions (e.g. Spark, Hadoop, Hive, Cassandra, Kafka)
• Other programming languages (e.g. JavaScript, C#)

Language Requirements

Polish, English","[{'link': 'https://www.kearney.com/', 'text': 'kearney.com'}, {'link': 'https://www.google.com/search?ucbcb=1&q=Kearney&sa=X&ved=0ahUKEwia__Gu_qb8AhVlKEQIHWZCAVYQmJACCN0K', 'text': 'See web results for Kearney'}]","['18 hours ago', 'Full-time']","{'posted_at': '18 hours ago', 'schedule_type': 'Full-time'}",eyJqb2JfdGl0bGUiOiJEYXRhIFNjaWVudGlzdCAtIFdhcnNhdyIsImh0aWRvY2lkIjoibUJlcGd0Ykx2TDhBQUFBQUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdVRzlzWVc1ayIsImZjIjoiRXZjQkNyY0JRVUYwVm14aVEwSk9PRE40V0RSUU5EaExhRGMzTFRKTVJWOTJNbU5VYkdkbGJXazVaakZNYm5wbFNHUkxXWEJWU25aaVUyTm9kMHAyYjBGMWFHWkpZbVJyYTJ0aWIwNXVUV3BNWlVKT1RVUlROMVJsY214SWFsZzRla05SZFdKMVNWWXdUWGROUzJGWlNFeHdSMFUxZDJWYVZGbDRTbFJITUhwVVJWSlpibGwxY25sTE1VWnBkMmd4TTFoR1FubzFkV1JGTlVnek1UVkpSekpSY2pGbVVVOUhVVUUyYzFjd1UxWmpXRFpLUmxkMlgxOVVVR2x6RWhkRll5MTRXVGx4ZVVobFdGRnJVRWxRTlc5VFJuTkJWUm9pUVVSVmVVVkhZM3BuYzBVM2VWYzBlSEZHUlc4eE1WSmxTazVrVUZWaGRYWmpkdyIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzEiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiLm5GZzJlYntmb250LXdlaWdodDo1MDB9LkJpNkRkY3tmb250LXdlaWdodDo1MDB9QXBwbHkgb24gSm9icmFwaWRvLnBsIiwibGluayI6Imh0dHBzOi8vcGwuam9icmFwaWRvLmNvbS9qb2JwcmV2aWV3Lzc3MDA2NDQ3P3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,
1,Data Scientist,Cleeng sp. z o.o.,"Warsaw, Poland",via Jobrapido.pl,"Machine Learning (nice to have) Cleeng is the Subscriber Retention Management Company™. We help our clients create along-life relationship with their subscribers by providing the best operational tools as well as predictive analytics. Our solutions are used by market-leading brands like Sinclair Broadcast Group, CBC, Broadway HD, BigTenNetwork, CHL, Nordisk Film, Ringier, and many others. Cleeng’s a fully SaaS solution is built for scalability, flexibility, robustness and innovation. Working at Cleeng is rewarding, fun, and challenging. We thrive on innovation. If you want to join a fast growing business and make a real contribution, come join our team and help shape the future of video consumption.Your MissionYour mission is to level up our predictive analytics within the newly established BI Center of Excellence at Cleeng. Thanks to your expertise and experience in the machine learning domain, you will be an advocate for machine learning initiatives within Cleeng, so that our... product and services better serve our clients. You will make the most from the data infrastructure (AWS state of the art datalake, together with Looker analytics). You will help strengthen Cleeng’s competitive advantage in the industry, and within years, you shall be regarded as the SRM ML expert in the OTT industry.This position is central to Cleeng’s SRM proposition, working closely with the data and product team, to enable meaningful and actionable insights through ChurnIQ using robust techniques in machine learning. ‍Key ResponsibilitiesOversee the A-Z process of ideating, developing and productizing ML modelsOwn the maintenance and development of predictive churn model in ChurnIQDevelop new machine learning models delivering tangible values to our clientsWork in a high pace environment and be able to act independentlyRequired Skills and ExperienceDemonstrated hands-on experience with ML techniques and varying types of machine learningHave experience in designing and building scalable analytics model, leveraging machine learning, to render dashboardsExperience in Python with ML projectsStrong interpersonal skills with excellent written and verbal communication skills.Track record of innovative solutioning, problem solving and providing guidance to junior employees2 years + experience in a similar positionBA/BS and ideally advanced degree or equivalent combination of education/experienceNice to have:Extensive experience in churn prediction modeling for a subscription-based digital productExperience with developing ML with cloud solutions such as AWS Sagemaker‍What do we offer?With our strong coaching & international culture, we aim to develop world-class leaders. This is a great opportunity to develop your international experience in an organization that is enabling the transformation of the Media and Entertainment industry,Joining us, you get a clear progression plan which suits your needs and long-term vision about your career pathWorking with a truly international team of well – rounded experts in Amsterdam (HQ), Poznan, Manila, NYC. 16 nationalities and counting!Flexible working hours,Possibility to work remotely/hybrid mode,Modern equipment and additional accessories for your computer to make your work more efficient and comfortable,Co-financed training and conferences,Team integration events,With the startup mindset, we work hard, play hard. For sure, not a boring place and we want to keep it that way","[{'link': 'https://www.google.com/search?ucbcb=1&q=Cleeng+sp.+z+o.o.&sa=X&ved=0ahUKEwia__Gu_qb8AhVlKEQIHWZCAVYQmJACCIkL', 'text': 'See web results for Cleeng sp. z o.o.'}]","['18 hours ago', 'Full-time']","{'posted_at': '18 hours ago', 'schedule_type': 'Full-time'}",eyJqb2JfdGl0bGUiOiJEYXRhIFNjaWVudGlzdCIsImh0aWRvY2lkIjoiUlJpdHpqT2pvRzhBQUFBQUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdVRzlzWVc1ayIsImZjIjoiRXZjQkNyY0JRVUYwVm14aVJEVkdRVTVXY2w5NlNXTlVNamN5WHpkVFZWb3dWelpOZG5WV1ZYcEdVR2ROTUhGRVNqQXlPV1ZJVEZkdVdFUldSR1pRZFMxNFQwcGtRMnBGTVhaVFIyMVVhWEZYVEdKS1gyNTBZbk5rU2xoeWNFNVZhR3BOTFhCUWFFOW9YelI0UW5VdGJUZDVSRTVWYTJKSGEwMVhUMDl5ZVZSV1VVdG1keTE2Y21SdVEwUXlPVlZUYUROZmMzRnNhRWRXU210R1ozRTRZMmxxY2tKNU5pMVVXbk5CZHkxck5VZHhjMjVpUWpWTlZHUlZhSGhaRWhkRll5MTRXVGx4ZVVobFdGRnJVRWxRTlc5VFJuTkJWUm9pUVVSVmVVVkhZME40ZG5WaWEyWlRhaTB6YjBobk5saFNXRW94YVdwQ2JXMTRadyIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzMiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgb24gSm9icmFwaWRvLnBsIiwibGluayI6Imh0dHBzOi8vcGwuam9icmFwaWRvLmNvbS9qb2JwcmV2aWV3Lzc2OTU1ODgwP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,
2,Data Scientist,Spyrosoft,"Wrocław, Poland",via Trabajo.org,"Must have
• Python
• Machine Learning
• Artificial Intelligence
• English
Equipment supplied
• Linux
• Apple
• Windows
• Computer: Notebook
• Monitors: If needed
Perks in the office
• Free coffee
• In-house trainings
• Modern office
• Startup atmosphere
• No dress code
Benefits
• Sport subscription
• Training budget
• Private healthcare
• Flat structure
• Small teams
• International projects
]]>","[{'link': 'http://spyro-soft.com/', 'text': 'spyro-soft.com'}, {'link': 'https://www.google.com/search?ucbcb=1&q=Spyrosoft&sa=X&ved=0ahUKEwia__Gu_qb8AhVlKEQIHWZCAVYQmJACCLUL', 'text': 'See web results for Spyrosoft'}]","['13 hours ago', 'Full-time']","{'posted_at': '13 hours ago', 'schedule_type': 'Full-time'}",eyJqb2JfdGl0bGUiOiJEYXRhIFNjaWVudGlzdCIsImh0aWRvY2lkIjoiYUxsZU0xMEotaUVBQUFBQUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdVRzlzWVc1ayIsImZjIjoiRXZjQkNyY0JRVUYwVm14aVEwNXBNak0yYUhrd05GaHVlRWczTFd4V04yTm1VRU5ITms5RVJGRTBhbGg0WkhaalgyRkNjSE5XTUZKaVkxaG9WblIyTVU1RGVFVllNbVZRVVVSM04ycFZTRVJhUjJkWVRqUkVXRnBVT0cxUWRtWkhWME56WjB4MVozUm9iREJhWkdsc1FWWjFjMW96V2xCbWNqaG1TV2x1TjJwNVYyWk9UelJ2YWkxUVlUaEJibEEyWDJrd1ZuWlBURUpoVFZJdGR5MUJjREpqWVVkTU0yVkljMjFrVlhGbFdXdGliekJ1TkhCT1ZIcFZiV1p6RWhkRll5MTRXVGx4ZVVobFdGRnJVRWxRTlc5VFJuTkJWUm9pUVVSVmVVVkhaR2xGWTJKemVIQnhkbmQ1V1hkRFpHaG1UaTFNV1ZWTGVucG1RUSIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzQiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgb24gVHJhYmFqby5vcmciLCJsaW5rIjoiaHR0cHM6Ly9wbC50cmFiYWpvLm9yZy96YXdvZC0xMjU1LTIwMjMwMTAxLTc1MmQ0M2Q3ODBmNDhlMzg5NzQ0YzQwYTA0NGJkOGZiP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRy7BDVLI1v0TTiEd_1-A9erQIeLXnbzmstT3FzCrk&s
3,Mid/Senior Data Scientist with Python,Codilime,"Kraków, Poland",via Jobrapido.pl,"Python (regular) PySpark (regular) AWS (regular) Data Science (advanced) Get to know us betterCodiLime is a software and network engineering industry expert and the first-choice service partner for top global networking hardware providers, software providers and telecoms. We create proofs-of-concept, help our clients build new products, nurture existing ones and provide services in production environments. Our clients include both tech startups and big players in various industries and geographic locations (US, Japan, Israel, Europe).While no longer a startup - we have 350+ people on board and have been operating since 2011 we’ve kept our people-oriented culture. Our values are simple:Act to deliverDisrupt to grow.Team up to win.The project and the teamOur client is a big consulting company, building a SaaS platform to support M&A (Merger and Acquisition) process by generating reports on companies and their competitors such as company overviews, employee sentiment, customer reviews on... products and custom surveys. At the moment the platform is being heavily extended and integrated with other subsystems of the customer.What else you should know:The team consists of around 20 people including architects, project manager, ML developers, and multi-tech and multi-language engineers familiar with numerous APIs, data structuring and processing techniques, presenting output in multiple ways depending on the business need.We use SCRUM/Agile methodology.Our tech stack for the project includes: AWS infra, relational and non-relational databases (Snowflake, Postgress, ES, etc.), Spark-based processing, application frontend implemented in React with backend logic, data pipelines and transformations written in Python.The client is based in Western Europe. We work on multiple interesting projects at a time, so we may invite you to an interview for a different project if we see that your competencies and profile are well suited for it.Your roleAs a part of the project team, you will be responsible for:Making decissions regarding relevant computational tools for study, experiment and trial research objectivesCompiling and interpreting analysis resultsContributing to the proposals and architecture vision delivered to the customerWorking on Data Science and Big Data related problems for different business domainsImplementing and supporting predictive modelsApplying Data Mining techniquesProviding analytical support in the pipeline of Machine Learning models operationalizing procesPresenting results directly to stakeholders and gathering business requirementsKeeping internal knowledge base information up-to-date Do we have a match?As a Mid/Senior Data Scientist you must meet the following knowledge/experience criteria:Knowledge of Big Data solutions and data tools in Cloud Platforms (preferably AWS with PySpark and S3)Expertise in Data Science Specializations (NLP, Time Series Analysis, Recommender Systems, etc.)Proficiency in programming in PythonExperience in building and operationalizing machine learning models, including data manipulation, experiment design, developing analysis plans, and generating insightsInterpersonal, analytical, and problem-solving skills to lead teams of data scientists and software engineers to successful project executionCommunication and presentation skills, including translation of complex concepts in clear, concise, and meaningful ways, that a non-technical audience can easily understandCompetence in applied statistical data analysis and solving AI problems with application to predictive and prescriptive analytics techniquesPractical expertise and extensive knowledge in Applied Statistics and Data Mining to identify hidden patterns in data, evaluate current data flow, or develop a new oneUnderstanding the concept of Software Development Life Cycles of AI projects Good communication skills, English (B2 level), ability to confront technical solutions with the team and the customer’s technical representatives to validate the solution with the client. More reasons to join usFlexible working hours and approach to work: fully remotely, in the office or hybridProfessional growth supported by internal training sessions and a training budgetSolid onboarding with a hands-on approach to give you an easy startA great atmosphere among professionals who are passionate about their workThe ability to change the project you work on","[{'link': 'http://www.codilime.com/', 'text': 'codilime.com'}, {'link': 'https://www.google.com/search?ucbcb=1&q=Codilime&sa=X&ved=0ahUKEwia__Gu_qb8AhVlKEQIHWZCAVYQmJACCOML', 'text': 'See web results for Codilime'}]","['18 hours ago', 'Full-time']","{'posted_at': '18 hours ago', 'schedule_type': 'Full-time'}",eyJqb2JfdGl0bGUiOiJNaWQvU2VuaW9yIERhdGEgU2NpZW50aXN0IHdpdGggUHl0aG9uIiwiaHRpZG9jaWQiOiJEeGM3T3p1dGFjd0FBQUFBQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1VHOXNZVzVrIiwiZmMiOiJFb3dDQ3N3QlFVRjBWbXhpUWpBeVgwZDVTMWh1VG5JM1RIaHZaa2hOZEUxdU1qaDZhbUZDYVd4dFRHdEhYMkpyVUdsNGJrMUplbWxNVUhkdGMyeEtPR0V0UkZNM1REbHRRMVZrWDNKSFFVNDVObkJwU21wS1VuQnljMlJZWVhZemN6UnZjRmMxU25JeWFXY3lTMW8xWkdkeE5ESnFUME51YzNCRFVrRk1VMFJPUVV0RFltNUROa1pmZEdWeE0wcHFjWFUyTjBGd2QyNVJhRlJqUmxrMlpWVkVNRzlIWTJ3MldqZzRkVGN6UjNsMVNFdGhkbTUxZUVWRFRrOHpaVTA0ZWw5UGVWTkpaMHBITkZWcGFHdGhVRXhsRWhkRll5MTRXVGx4ZVVobFdGRnJVRWxRTlc5VFJuTkJWUm9pUVVSVmVVVkhZM0JuWVd0b1pGQkdkME5TWjFkTVJGZHJWamxWU21vdFFqWktkdyIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzYiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgb24gSm9icmFwaWRvLnBsIiwibGluayI6Imh0dHBzOi8vcGwuam9icmFwaWRvLmNvbS9qb2JwcmV2aWV3Lzc2OTU1NjQ0P3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,
4,Senior Actuarial Data Scientist,Deloitte Polska,"Łódź, Poland",via The:Protocol,Senior Actuarial Data Scientist,"[{'link': 'https://www.google.com/search?ucbcb=1&q=Deloitte+Polska&sa=X&ved=0ahUKEwia__Gu_qb8AhVlKEQIHWZCAVYQmJACCI4M', 'text': 'See web results for Deloitte Polska'}]","['19 hours ago', 'Contractor', 'No degree mentioned']","{'posted_at': '19 hours ago', 'schedule_type': 'Contractor'}",eyJqb2JfdGl0bGUiOiJTZW5pb3IgQWN0dWFyaWFsIERhdGEgU2NpZW50aXN0IiwiaHRpZG9jaWQiOiJPRWRvZUZZRGJLUUFBQUFBQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1VHOXNZVzVrIiwiZmMiOiJFdmNCQ3JjQlFVRjBWbXhpUkVwSVRHUnliVzQxU1RoV1NEVmtObWhKY1dwVlVVZFdRV3g2Wm1OM2EweGtaMUJFWkY5Q1JubHZabWRXUTFFMk1tZEJWalUzUkZORWMxQkpibWxOYTBndFUzRmxhV3BPWlZSQlp6Wm9hV3R1VTBKbmFVaDBVMGhCVm5oamNESnZiRXB4WmxOc05FUk5hamRLVkZjM1RucHdheTF5U0VadmJERmhSbkZPYTBKVFgyRlFRV0pRUW5OV1oxSXdUM2M1TFdWdkxUQnFNRlJ1V0RWSmJVOVBXbFF0TWxjdFFWWllhbGhXUW01cFlrUnpFaGRGWXkxNFdUbHhlVWhsV0ZGclVFbFFOVzlUUm5OQlZSb2lRVVJWZVVWSFpEaGtOMk5aV0dGeE5qUlBOVFpOVUhsTGJqbG9Wa0pmUVV0U1VRIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfOCIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBvbiBUaGU6UHJvdG9jb2wiLCJsaW5rIjoiaHR0cHM6Ly90aGVwcm90b2NvbC5pdC9zemN6ZWdvbHkvcHJhY2Evc2VuaW9yLWFjdHVhcmlhbC1kYXRhLXNjaWVudGlzdCxvZmVydGEsODljZjAwMDAtMGJkMi01NjNmLTA2NWItMDhkYWViODJmNGFiP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,
5,Data Scientist Lead,Objectivity,"Wrocław, Poland",via Trabajo.org,"Must have
• Python
• Machine learning
• SQL
• English
Equipment supplied
• Apple
• Windows
• Computer: Notebook
• Monitors: One
Perks in the office
• Free coffee
• Bike parking
• Free snacks
• Free beverages
• Mobile phone
• Free parking
• In-house trainings
• Modern office
• In-house hack days
Benefits
• Sport subscription
• Training budget
• Private healthcare
• Small teams
• International projects
• Ask Henry
• 33 days of sick-leave with 100% of salary paid
• Life and travel insurance
• Technical communities
• Bonus for recommendation
• Development within working hours (8 days/year)
• Only employees are entitled to benefits package
]]>","[{'link': 'https://www.google.com/search?ucbcb=1&q=Objectivity&sa=X&ved=0ahUKEwia__Gu_qb8AhVlKEQIHWZCAVYQmJACCLkM', 'text': 'See web results for Objectivity'}]","['13 hours ago', 'Full-time']","{'posted_at': '13 hours ago', 'schedule_type': 'Full-time'}",eyJqb2JfdGl0bGUiOiJEYXRhIFNjaWVudGlzdCBMZWFkIiwiaHRpZG9jaWQiOiJ0bjg0QmZJX3BfY0FBQUFBQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1VHOXNZVzVrIiwiZmMiOiJFdUlCQ3FJQlFVRjBWbXhpUVVoWU5TMXVUa0pUVVZWSFJtWmpNbmg2TFZaT09GSjFiMlJPVURjeU0wNTRabEZtU21KRFFrUmhNSEIxVTFwRGJXMU1aV3BxUVU4NU4xZzBNVWMwTUhVelozaFZVbFF3UjIxR2JESTNWbVV0YW10V0xWSmtZM2RJT0dSVlFWTnpZWEJwWkdWNlYzTmZUV0ZEU0ZCQlMweEljbDlKYld4Rk9EWnlTSE5ITm1keE5WRTJaVTFHY0V4dU1XWTRUMFprUmkxMFp6SktObEYxTm5ObkVoZEZZeTE0V1RseGVVaGxXRkZyVUVsUU5XOVRSbk5CVlJvaVFVUlZlVVZIWlhCNVdWbHpPSEkwYVdsVFZGaDBjV3RyVHpCaU5rbHNiMmR6UVEiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY185IiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IG9uIFRyYWJham8ub3JnIiwibGluayI6Imh0dHBzOi8vcGwudHJhYmFqby5vcmcvemF3b2QtMTI1NS0yMDIzMDEwMS0xNGI4MWM3MGRjYjRlMzA1YjUyM2M1YTQ3Zjg1ZTIwMz91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRy7BDVLI1v0TTiEd_1-A9erQIeLXnbzmstT3FzCrk&s
6,Senior Data Scientist,Sunscrapers,"Kraków, Poland",via Jobrapido.pl,"Azure DevOps (nice to have) ETL (nice to have) Docker (regular) AWS (regular) NLP (advanced) NumPy (advanced) Pandas (advanced) Python (advanced) We’re looking for a Senior Data Scientist to join our team in Warsaw or remotely. You will join our client, one of the world’s biggest private investment companies, located in the USA. The organization is specialized in the world’s consulting services for real estate, venture capital, investments and credits.As a Senior Data Scientist, you’ll support data analysis workflows and data engineering efforts at the US-based private investment firm. You’ll work directly with other data scientists and data analysts to enable data-driven decision business processes. You’ll also cooperate with the data engineering team to design and implement common code for the data science team.You’ll deliver solutions using:Technologies: Python, SQL, Pandas, NumPy, nltk, scikit-learn, seaborn, etcTools: Jupyter Notebook, Snowflake, DBT, Docker, Azure DevOps... Octopus Deploy & JenkinsCloud: AWS (EC2, S3, Athena), BoxBest Practices: Continuous Integration, Code Reviews, Scrum/Kanban, Python packagingThe ideal candidate will be well organized, eager to constantly improve and learn, driven and, most of all - a team player!The recruitment process is well organized - it’s one video meeting, that lasts about 1,5-2hours, and contains: 30 minutes of a talk with a Manager (algorithmic and data-science related technical questions), 30 minutes of talk with the Data Analytic (cultural fit interview), 30 minutes of talk with the Senior Software Developer (programming questions).Then you will receive the decision.There is a plan to work at least 4 hours a day overlap with the USA East Coast timezone, so your work should be organized in hours like 10:00-18:00 or 11:00-19:00 PL timezone.You will be responsible for:Extracting actionable insights from broad, open-ended questions to influence investment decisionsDeveloping common data analysis workflows using NLP (sentiment analysis), Geospatial analysis and customer segmentation methodsDesigning a common library for other data scientists that includes storage connectors, proxy authentication, secrets management, standard data visualization methods, and moreDesigning and implementing ML/DL models for text and customer segmentation dataDesigning and building AWS infrastructure together with the Data Engineering teamDeveloping data technology stack including API services and ETL pipelines,Designing datasets and schemes for consistency and easy accessRequirementsAt least 5 years of professional experience in data-related roles or software engineeringUndergraduate or graduate degree in Computer Science, Engineering, Mathematics, or similarExcellent command of spoken and written English, at least C1Expertise in Python and SQLProficiency in statistics and machine learning, as well as Python libraries like Pandas, NumPy, matplotlib, seaborn, scikit-learn, Keras, etcExcellent understanding of natural language processing (NLP)Good understanding of geospatial analysis and data formatsExperience with AWS EC2, S3 and AthenaAbility to use Docker and create DockerfilesAbility to take an ambiguous analysis question and run with it independentlyCreative problem-solving skillsGreat customer service and troubleshooting skillsNice to have:Experience in designing and implementing REST API servicesExperience in building ETL processes and data pipelines with platforms like Airflow or AWS servicesFamiliarity with Azure DevOps stackKnowledge of Google Maps, Open Street Map or TomTom APIsExperience with ArcGis ecosystemExperience in operating within a secure networking environment, like a corporate proxyPerfectly, if you have one month of notice period, or you are available ASAP, but we can also wait for you longer.BenefitsWhat do we offer?Flexible working hours and remote work possibilityMultisport cardPrivate medical careIn-house workshops and tech talksFree access to the best tools and softwares to develop your skills and work effectivelyComfortable office in central Warsaw equipped with all the necessary tools for comfortable work (Macbook Pro, external screen, ergonomic chairs) - if working on siteSounds like a perfect place for you? Don’t hesitate to click apply and submit your application today","[{'link': 'https://www.google.com/search?ucbcb=1&q=Sunscrapers&sa=X&ved=0ahUKEwia__Gu_qb8AhVlKEQIHWZCAVYQmJACCOUM', 'text': 'See web results for Sunscrapers'}]","['18 hours ago', 'Full-time']","{'posted_at': '18 hours ago', 'schedule_type': 'Full-time'}",eyJqb2JfdGl0bGUiOiJTZW5pb3IgRGF0YSBTY2llbnRpc3QiLCJodGlkb2NpZCI6IllxeHN4ZVJwTFRVQUFBQUFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHVUc5c1lXNWsiLCJmYyI6IkV2Y0JDcmNCUVVGMFZteGlSRVJSWm1jMWNGUXdjWGQ2YlRoZlNYQk5TR3BCTFRaSFdVYzNZbGxyT1hOd1ZrVm9XVGxEV1RkV2NGOVRSRTA0ZUc5TGNFRndjSEpSTVhOUFdHUmlPVFpaYjE5dVZtVlBYMDFGY0ZGT1luaGpXa3gwTW1veGJWOU9WR2xFWWtSTE9IWm9RMVpSTUVGalpGZGFaRlphVGxkM2RWQklNbWd4WWxkNGNsVmlkalJRUkc0MWNrdHNVSFk1YjBKSlV6RkhWSE54VEc0dE5uaHRVR1ZXUkZaaVkyaDZPR3QxU0c1TVkySlRXRTFoZVRWWkVoZEZZeTE0V1RseGVVaGxXRkZyVUVsUU5XOVRSbk5CVlJvaVFVUlZlVVZIWlZNMmEyVldiRTQwZHpRdE9XZHhXbGxGYjBWbldWSlBNVWhYVVEiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18xMCIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBvbiBKb2JyYXBpZG8ucGwiLCJsaW5rIjoiaHR0cHM6Ly9wbC5qb2JyYXBpZG8uY29tL2pvYnByZXZpZXcvNzY5NTcyODk/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,
