,title,company_name,location,via,description,related_links,thumbnail,extensions,detected_extensions,job_id
0,Data Analyst,BEC Poland,"Warsaw, Poland",via Trabajo.org,"Operating system, WindowsAbout the project, Are you eager to be a part of something bigger? Ready to be professionally ambitious together with others? Then we might have the right opportunity for you., , We are looking for a Business Analyst ready to turn insights into more secure operations, You will be based at BEC in Warsaw and you will be joining a small but progressive team, Opera-tional Excellence, which is a newly established department in IT Operations., , Operational Excellence has a clear purpose: To strengthen our risk management and customers’ operations by continuously improving our operational business processes and governance around it., You will have a key role in ensuring that BEC continuously reduces the cyber security risks in our infrastructure and thus help increase our customers’ security levels., , BEC is undergoing a transformation where Operations and maintenance along with risk, security and compliance are top strategic priorities. What makes this role... particularly interesting is that you will be key in driving this transformation with further development of our vulnerability and patch management services.Your responsibilities, In the position as Business Analyst, you will work closely together with Patch Product Owner and Secure Operations department along with many other key stakeholders in BEC., , Your primary tasks and responsibilities will include:, •Daily monitoring of vulnerability data, •Validate data for completeness on all CIs/ platforms, •Creating security incidents and incidents on deviations in data and follow-up with our ven-dor performing the vulnerability scan, •Contribute to development of Patch insights in PowerBi in close collaboration with Patch Product Owner, •Monthly Patch reporting to All Risk forumWe are looking for you who love to explore and learn, , We are looking for an ambitious and proactive colleague who can contribute to the team both pro-fessionally and personally., , The ideal candidate will have a proven track record in most of the following skills and experienc-es:, •2 years of experience with IT life-cycle management activities, •M.Sc. in IT or other related fields, •Advanced user in MS Office Excel., •Experience with product lifecycle management and/ or vulnerability and patch manage-ment is a big advantage, To us, curiosity is essential, and at BEC' you'll join a community of helpful, ambitious, and tech-savvy people who love to explore and grow. We ensure that banks can comply with the legislation such as reporting requirements, providing solutions for individual banks as well as the entire community of BEC banks., , As a person, we expect you to identify with the following:, •Ability to understand the full picture of the Patch eco-system and how this is directly linked to how we are performing, •Comfortable working with many data points, •Motivated to challenge status quo and yourself for continuous improvements, •You are curious and passionate about deep-diving into problem areas, , With colleagues in teams distributed in Denmark and Poland, you must master English at a high level both in writing and orally.This is how we work, agileDevelopment opportunities we offer, conferences in Poland, external training, industry-specific e-learning platforms, support of IT events, technical knowledge exchange within the companyBenefits, private medical care, sharing the costs of foreign language classes, sharing the costs of professional training & courses, remote work opportunities, flexible working time, fruits, integration events, corporate gym, corporate sports team, no dress code, coffee / tea, leisure zone, birthday celebration, employee referral program, family picnicsJoin a community of people sharing great ambitions , BEC is a fintech company with branches in Denmark and Poland. As an IT partner for a wide range of banks and other parties in Denmark's financial industry, we create financial solutions for 20-30 % of the Danish bank customers. We make it possible for them to check their account online, take out loans, and transfer money. In other words, everything it takes to run a bank., , We are 1.400 employees cultivating an informal, yet dedicated culture. We help each other and learn from each other to create the strongest possible solutions for the banks, their customers, and the Danish society.Make us aware of your talent , Ready to join a culture of tech-loving people? Then we look forward to receiving your application and resume as soon as possible. If you have any questions related to the position, do not hesitate to contact Anna Buczko, who is responsible for this recruitment process., , We are committed to hiring top talent regardless of race, religion, color, national origin, sexual orientation, gender identity, and age. As a result, we encourage all qualified candidates to apply for the position.BEC Poland, BEC is a fintech company with branches in Denmark and Poland. As an IT partner for a wide range of banks and other parties in Denmark's financial industry, we create financial solutions for 20-30 % of the Danish bank customers. We make it possible for them to check their account online, take out loans, and transfer money. In other words, everything it takes to run a bank., , We are 1,400 employees cultivating an informal, yet dedicated culture. We help each other and learn from each other to create the strongest possible solutions for the banks, their customers, and the Danish society.This is how we work,
","[{'link': 'https://www.google.com/search?q=BEC+Poland&sa=X&ved=0ahUKEwi9uqCn_qb8AhXRlWoFHV3sB64QmJACCNsK', 'text': 'See web results for BEC Poland'}]",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRy7BDVLI1v0TTiEd_1-A9erQIeLXnbzmstT3FzCrk&s,"['13 hours ago', 'Full-time']","{'posted_at': '13 hours ago', 'schedule_type': 'Full-time'}",eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QiLCJodGlkb2NpZCI6IkVQanJrMndoRjhrQUFBQUFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHVUc5c1lXNWsiLCJmYyI6IkV1SUJDcUlCUVVGMFZteGlSRkpDTm5weGVrcERSa1p6T1dSdk9ITjZOMGs1TTNaNWVHUkhhVFpmWTBKcmEweFJibGsxVDNwMVZtRnhPRlZyTUdGSlZtWk5lRTlQV1RKU2JtWm1WbUZZY2podVgxaDViMVZSZW1sZmRGWlBjRUpsYUY5bmVERmxaVWc1YjJwWVdFTTBRamRDY25wNFYzcHVhWFJZWm5sYWNURkNXWGRKTnpremNFWkVPRU5ZYjNsU1VTMUhjVkE1YTI1R2VHdEhaVUZ0Ym5aemEweDNkM2gzRWhkQll5MTRXVjh5TVVoT1IzSnhkSE5RTTJScFpqaEJieG9pUVVSVmVVVkhaRTlEWkRscmJWSnJjMGg1TVVJeldXeFJTRVExZEc1S1ZIbGlkdyIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzEiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiLm5GZzJlYntmb250LXdlaWdodDo1MDB9LkJpNkRkY3tmb250LXdlaWdodDo1MDB9QXBwbHkgb24gVHJhYmFqby5vcmciLCJsaW5rIjoiaHR0cHM6Ly9wbC50cmFiYWpvLm9yZy96YXdvZC0xMjU1LTIwMjMwMTAxLWQxYjE4NzAyZDJmNjc4MDU5MTU4YTUyNmNjNmY1ZDRiP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=
1,Junior Data Analyst,Jacobs,"Warsaw, Poland",via Jobrapido.pl,"SQL (nice to have) Data modeling (junior) Power BI (junior) Power Automate (regular) Power Apps (regular) English (advanced) MS Excel (advanced) We have more than 1800 colleagues in Poland, supporting our business in all global regions. Our Global Delivery Center (GDC) engineers in Krakow and Warsaw office collaborate on the design and delivery of local and global projects in the fields of engineering, design and construction. Our Global Business Services (GBS) specialists provide global support and expertise in the fields of Accounting, Procurement, IT, HR and Graphic Design We are looking for smart and ambitious people who would help us understand and manage our data better.Data sits at the heart of Jacobs and plays a uniquely crucial role in what we do. With data we build intelligent real-time dashboards and reports for our internal and external projects to automate reporting, track team performances and enhance customer experiences.This exciting opportunity will give you a chance... to be a part of the team and have a major impact on how we deliver projects and communicate with customers. Responsibilities: Building Apps and Flows enhancing data collection and processingDashboard and report development and administrationQuantitative and Qualitative analysis of dataTranslating data into informative visuals as per business & projects requirementsConnecting to data sources, importing data, and transforming data for BI purposesDesigning and building efficient tabular and multidimensional data modelsCollaborating with IT department, Business Units and Project ManagersQualifications - ExternalSome experience in creating flows and apps using Power Apps and Power Automate (it's a must)Some experience with reporting, and analytics related topicsUnderstanding of concepts around analytics, statisticsGood experience with ExcelCapability to see a big picture but also work on the detailsPositive attitude with a focus on solving issuesCapability to work in a global, multicultural environmentAbility to work independently and excellent organizational skillsGood EnglishNice to have:Experience in data preparation and visualization using Power BIKnowledge on Power Queries and/or DAX queries and advanced level calculations on datasets in Power BISome experience with Data Quality, SQL and Master DataKnowledge related to Azure functions We offer:Unique company culture fostering individual career growth and work-life balanceFull-time employment contract with salary corresponding to qualificationsHybrid or stationary working model – depending on your preferencesFlexible working hours (we start between 7:30-9:30)“Short Fridays” (we work 6h on Friday)Flexible benefits package (Lux Med medical care, psychological care, life insurance, My Benefit cafeteria system, including Multisport card co-financing, car park sharing system)Membership in Jacobs employee networks (Women's Network, OneWorld, PRISM, Careers Network, Green Team, Toastmasters, Collectively and others)Continuous development opportunities, including a range of professional trainings and certifications (e.g. ACCA, CIPS), Graduate Development Program, Learners’ Community, self-learning platformLanguage courses (English, German, Polish","[{'link': 'http://www.jacobs.com/', 'text': 'jacobs.com'}, {'link': 'https://www.google.com/search?q=Jacobs&sa=X&ved=0ahUKEwi9uqCn_qb8AhXRlWoFHV3sB64QmJACCIoL', 'text': 'See web results for Jacobs'}]",,"['18 hours ago', 'Full-time', 'No degree mentioned']","{'posted_at': '18 hours ago', 'schedule_type': 'Full-time'}",eyJqb2JfdGl0bGUiOiJKdW5pb3IgRGF0YSBBbmFseXN0IiwiaHRpZG9jaWQiOiJBeC16UjBUcldKVUFBQUFBQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1VHOXNZVzVrIiwiZmMiOiJFdmNCQ3JjQlFVRjBWbXhpUXpaTGNFTm5SWEZSTURneExWbHZaelpYTVRsSmIweEJjR0pyU1d0TWFqRmxTbW80Y3paRlYyZEZZblpRUTJWVllWTnpOVzVETW0xQmJGaElSRFozY0ROckxWaDRYM2RQVGxKR2EyaHJhVmxqVjFJeFVHVnhVblpwYVRJeldETkhOMW80VVVjeGVXbzBjRk5XWkU0Mk1FMHpSM3BITlZsdFowZDVVMWRTVlhwSUxYZzJlVmRpWVcwM1NERXlWMDV3V1cxU1VHaEljVWRGVVRjeGJUWjFibmx3ZG1KbVpUQlFjWFJtWmtsMFYwUkZFaGRCWXkxNFdWOHlNVWhPUjNKeGRITlFNMlJwWmpoQmJ4b2lRVVJWZVVWSFpUUnZla3hZZDFNMU1GQldPVVJJT0ZoelpDMUtjbXgwYTBOZlFRIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMiIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBvbiBKb2JyYXBpZG8ucGwiLCJsaW5rIjoiaHR0cHM6Ly9wbC5qb2JyYXBpZG8uY29tL2pvYnByZXZpZXcvNzY5NTY3NjI/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==
2,Senior Data Analyst,GlobalLogic Poland,"Wrocław, Poland",via Trabajo.org,"Expected, Excel, Google Sheets, SQL, Tableau, Data Studio, Power BIAbout the project, GlobalLogic is one of the market leaders in full-lifecycle product development and R&D, employing more than 20000 highly qualified engineers around the world., , We are looking for strong candidates for the Data Analyst role to make our processes even more data-driven., , We offer a casual, fast-paced, collaborative environment that stimulates ideas and innovation. If you meet the aforementioned requirements, you are committed to the highest standards of excellence, and want to learn from and collaborate with professional experts in the industry, this is a role for you.Your responsibilities, Analyzing and providing insights on the company activities related to Workforce planning and management tasks and projects (General results, performances, success metrics, effectiveness/efficiency ratios, etc), Calculation and building of analytics based on other Workforce needs, Forecast and modeling, such as... spending, bench metrics, etc, Keeping internal databases up to date and daily support of the existing reports, Developing dashboards/reports for a variety of Workforce needs, Workforce Data Analyst will provide the management team and Workforce organization with data and insights in order to help in strategic/business viewpoint and correct decision making.Excellent Excel/Google Sheet skills (Pivots, basic Power Query/Apps Scripts), Experience in analyzing data and drawing valuable insights from it, Experience in working with different ERP and CRM systems, ability to read/create SQL scripts, Experience with Tableau/Datastudio/Power BI etc, Strong planning and organizational skills, Strong analytical skills, ability to deep dive ti eh business process/model, Selfe managed and result-oriented, Good communication skills, Upper-intermediate written English language skills, Any BI or Python for data analysis is a big plusDevelopment opportunities we offer, assistance in preparation to public speeches, conferences in Poland, development budget, industry-specific e-learning platforms, mentoring, technical knowledge exchange within the company, time for development of your ideasBenefits, private medical care, sharing the costs of foreign language classes, life insurance, remote work opportunities, flexible working time, integration events, dental care, no dress code, video games at work, coffee / tea, parking space for employees, leisure zone, redeployment package, charity initiatives, Multikafeteria Benefit System, Meal Subsidies (also for meal delivery), Tax Break for creative workGlobalLogic Poland, GlobalLogic is a full-lifecycle product development services leader that combines chip-to-cloud software engineering expertise and vertical industry experience to help our customers design, build, and deliver their next-generation products and digital experiences. We expertly integrate design, complex engineering, and agile delivery capabilities to deliver superior business outcomes for global brands in the telecom, automotive, healthcare, technology, media and entertainment, manufacturing, and semiconductor industries., , Headquartered in Silicon Valley, GlobalLogic employs over 18,000 designers and engineers across the globe. Analysts like NASSCOM and Zinnov have recognized us for being a top company in our field, and we are consistently nominated as a preferred employer by both global HR consultative firms and local job boards. By creating a work environment that is exciting and flexible, and by fostering growth through ongoing learning and development programs, we empower our employees to achieve both their professional and personal goals., , At GlobalLogic, we make amazing products — and careers.This is how we work,
","[{'link': 'http://www.globallogic.com/', 'text': 'globallogic.com'}, {'link': 'https://www.google.com/search?q=GlobalLogic+Poland&sa=X&ved=0ahUKEwi9uqCn_qb8AhXRlWoFHV3sB64QmJACCLoL', 'text': 'See web results for GlobalLogic Poland'}]",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRy7BDVLI1v0TTiEd_1-A9erQIeLXnbzmstT3FzCrk&s,"['13 hours ago', 'Full-time', 'No degree mentioned']","{'posted_at': '13 hours ago', 'schedule_type': 'Full-time'}",eyJqb2JfdGl0bGUiOiJTZW5pb3IgRGF0YSBBbmFseXN0IiwiaHRpZG9jaWQiOiJfbE1iNXc5NTJfOEFBQUFBQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1VHOXNZVzVrIiwiZmMiOiJFb3dDQ3N3QlFVRjBWbXhpUWtOMFRuWXhSRTFxUkY4d1EyNHlhbGxaZFc5aU9YcHVTa0UyWkdONGFrUmZZMDFLVm1aR1dXOXZMVE5tYW5WcWVXRTJWVFU0Vm1OWVUyMVFiakpYZERsTGJuRXRjSHB4ZFVsTVkwWklXSFoxYmxsNlQyaFhNR0pPYWtKeVRtWmZUMmhhZVZZMWRXaHZhbkJFWDBOSmNTMUVhVzVTT1VRNGJtZFpaMFpzTkVwNFJYQm5OSGhZUjBwelFXZzBiQzFKVEVSSlluQkdlbE14YkZWM1MybDZkbEZmWDJKWmIyd3RWbVp3TXpkb1YxRlhabkZ3WmtRMWNWaExNbkZ1YlhkRlgxTkJUbEJZRWhkQll5MTRXVjh5TVVoT1IzSnhkSE5RTTJScFpqaEJieG9pUVVSVmVVVkhZMkZQVFRZd2FHSkJUR0ZyVFhCV2FFeGtaVGR2ZVZKS1lqTjNadyIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzQiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgb24gVHJhYmFqby5vcmciLCJsaW5rIjoiaHR0cHM6Ly9wbC50cmFiYWpvLm9yZy96YXdvZC0xMjU1LTIwMjMwMTAxLTE5YzY1YjVmYWNmMGI4NDBmMjY4MDdkMjc2ODgxZmI5P3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=
3,Data Analyst,UBS,"Kraków, Poland",via UBS - Talentify,"You have:

• bachelor degree (preferably Business, Economics, Finance or Administrative background)
• 1-2 years of experience in a data oriented role with exceptional ability to analyze and manipulate data
• strong analytical, creative and innovative approach to articulate and present findings
• very good written and communication skills in English
• interpersonal skills, capacity to handle multiple projects with tight deadlines
• experience in developing reports and dashboards using BI tools (Business Objects, Tableau) is an asset
• first experience using SQL
• advanced Excel skills. Knowledge of MS Access and MS SharePoint is an asset.

You are:

• a self-starter and team player with positive attitude and energy
• ready to join a growing team in a dynamic and challenging environment
• highly organized with good technical and process documentation skills
• able to multi-task, have sense of urgency and focus on deadlines
• eager to learn new technologies and tools in a fast paced... environment
• fluent in English
• LI-UBS","[{'link': 'https://www.google.com/search?q=UBS&sa=X&ved=0ahUKEwi9uqCn_qb8AhXRlWoFHV3sB64QmJACCOcL', 'text': 'See web results for UBS'}]",,"['9 hours ago', 'Full-time']","{'posted_at': '9 hours ago', 'schedule_type': 'Full-time'}",eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QiLCJodGlkb2NpZCI6ImR6WmtubGFXTXpVQUFBQUFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHVUc5c1lXNWsiLCJmYyI6IkVzd0JDb3dCUVVGMFZteGlRbFpZT0dSalRrd3phbEJyYWs4MVRIUmtRMXBtVEhacFUyMUtjRzVTZW10Rll6VXdielJvV214SmRIZE1WV2hRYlVKdlVEVmpjR3M1T0VwSU5tVm1RMnBQTURSVlIxaHRNV0p0UTNoUFdsUkNMVWhGVjJaWmVtUkNPR05xYWs0eFRYQlFRbEpuTVc5a2VtcG9aV2xqYUdoeWFYZEZNalZsZFRBemNtUnBVVTFDVW5Kb1V6a1NGMEZqTFhoWlh6SXhTRTVIY25GMGMxQXpaR2xtT0VGdkdpSkJSRlY1UlVka2NtMW9kbGcxUjBWdU4xRm5jalZvYmpBd2EwRm5URzlTUTFSQiIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzYiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgb24gVUJTIC0gVGFsZW50aWZ5IiwibGluayI6Imh0dHBzOi8vdWJzLnRhbGVudGlmeS5pby9qb2IvZGF0YS1hbmFseXN0LWtyYWtvdy1sZXNzZXItcG9sYW5kLXZvaXZvZGVzaGlwLXVicy0yNjcwMjFicj91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19
4,Senior Data Analyst,Groupon,Anywhere,via Linkedin,"Groupon is an experiences marketplace that brings people more ways to get the most out of their city or wherever they may be. By enabling real-time mobile commerce across local businesses, live events and travel destinations, Groupon helps people find and discover experiences––big and small, new and familiar––that make for a full, fun and rewarding life. Groupon helps local businesses grow and strengthen customer relationships––resulting in strong, vibrant communities. Even with thousands of employees spread across multiple continents, we still maintain a culture that inspires innovation, rewards risk-taking and celebrates success.

Groupon is building an Analytics Center of Excellence and seeking an analyst who will help us manage and scale our analytical solutions. We are looking for someone who loves to observe data, is curious to learn, and is keen to identify trends that may enhance our value to customers and merchants. The team isn't simply proficient in SQL and statistics; they... also have a genuine love for using data to solve problems, a drive to pursue innovative new concepts, and a willingness to go the extra mile for execution.

We're a ""best of both worlds"" kind of company. We're big enough to have resources and scale, but small enough that a single person has a surprising amount of autonomy and the potential to make a meaningful impact. We're curious, fun, a little intense, and kind of obsessed with helping local businesses thrive. Does that sound like an exciting place to work?

We are searching for someone who is passionate about enabling data-informed decision-making, enjoys finding root causes, fosters a growth mindset, and is continuously aiming to improve the quality of insights.

You’ll spend time on the following:

Acquiring business acumen
• Partner with decision-makers to comprehend the issues that our customers and merchants are facing
• What features/initiatives are planned, and what problems/benefits are they intended to address?
• Discover the Groupon customer/merchant journey and explore the specifics of each touchpoint
• What Key Performance Indicators are used to track the performance of businesses?
• What effect does a process or product have on our north star metrics and goals?
• What KPIs are important to the leaders of different lines of business?
• How does your work support Groupon's goals?

Insights development and socialising
• Measuring and tracking customer/merchant engagement, as well as the effects of a particular initiative or feature
• Scope, create, manage, improve, and scale an insights infrastructure to support data-informed choices
• Use SQL and Python/R to manipulate data
• Utilize visuals to transform data into actionable insights
• Develop and routinely enhance insightful, UX-friendly dashboards
• Surface knowledge and understanding to aid stakeholders in comprehending changes in KPIs and leading indicators
• Discover relationships in data
• Build and promote ""what if"" analysis to increase our ability to create recommendations
• Identify opportunities, quantify them, and highlight the potential of your proposals

We’re excited about you if you have:
• Solid understanding of regression, probability, correlation, and its application in analytics
• 5+ years of experience as an analyst
• 5+ years of experience using SQL
• 2+ years of experience using Python (Pandas, Numpy, Matplotlib) / R (Dplyr, Ggplot2, Tidyr)
• 3+ years of experience with data visualization applications. Tableau preferred.
• Understanding of A/B testing
• A track record of using learnings to solve business problems
• Bachelor's degree in any discipline

Groupon’s purpose is to build strong communities through thriving small businesses. To learn more about the world’s largest local ecommerce marketplace, click here for the latest Groupon news . Plus, be sure to check out the values that shape our culture, guide our strategy and make our company a great place to work. And just don’t take our word for it. Hear from real Groupon team members, learn more about our inclusive employee groups, and check out our benefits. If all of this sounds like something that’s a great fit for you, then click apply and let’s see where this takes us.

Groupon is an Equal Opportunity Employer

Qualifications for employment, promotion, and other terms and conditions of employment are based upon the ability to perform the job. Equal-employment opportunities are provided to all applicants and employees without regard to race, creed, religion, color, age, national origin, sex, disability, medical condition, sexual orientation, gender identity or expression, genetic information, ancestry, marital status, military discharge status (excluding dishonorable discharge), veteran status, citizenship status, or other legally protected status. We are all responsible for maintaining this policy. Groupon is committed to providing reasonable accommodations for qualified individuals with disabilities and disabled veterans in our job application procedures. If you need assistance or an accommodation due to a disability, you may email us at hraccommodations at groupon.com. If you have concerns related to Groupon’s equal employment opportunities, you may contact Groupon’s Ethics Reporting Service Ethicspoint ","[{'link': 'http://www.groupon.com/', 'text': 'groupon.com'}, {'link': 'https://www.google.com/search?q=Groupon&sa=X&ved=0ahUKEwi9uqCn_qb8AhXRlWoFHV3sB64QmJACCJYM', 'text': 'See web results for Groupon'}]",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0X0qaft3HjhKiyfH6q33XeTxfjXYBLfI88kd5Qm0&s,"['8 hours ago', 'Work from home', 'Full-time']","{'posted_at': '8 hours ago', 'schedule_type': 'Full-time', 'work_from_home': True}",eyJqb2JfdGl0bGUiOiJTZW5pb3IgRGF0YSBBbmFseXN0IiwiaHRpZG9jaWQiOiJ6NkhwUTZBWTFyTUFBQUFBQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1VHOXNZVzVrIiwiZmMiOiJFdUlCQ3FJQlFVRjBWbXhpUW14ZlpWUmhkbmxYY1hSVlRsQlplbFJITXkxNlZUSlhaWGt5Y0RWdFVrOWxSVlpuVmtWQmNrVnVXV1ZvTW05bVQxVTBUbWswZDNkVVpuY3hNMko0WjJoTlgzUldOVGM1ZEVGRFpucGhjM2MyVm5WbGNUaHdVVVpGWVZreVYybFdTVlY1VEZoMmRuQlJWa05XVDNRNU5IZFBaMWxSUm01clltSkJTVWxwVVU1Q1ZrTjFZbXh1ZDAxVVgwUkZOeTFqWVZOa1dUaGxTRlpKU1ZOQkVoZEJZeTE0V1Y4eU1VaE9SM0p4ZEhOUU0yUnBaamhCYnhvaVFVUlZlVVZIWkZsQmFYVTFlbGRxZUVOYU4xZzROa3N3Y1RsQk1HazFTVlZDWnciLCJmY3YiOiIzIiwiZmNfaWQiOiJmY183IiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IG9uIExpbmtlZGluIiwibGluayI6Imh0dHBzOi8vcGwubGlua2VkaW4uY29tL2pvYnMvdmlldy9zZW5pb3ItZGF0YS1hbmFseXN0LWF0LWdyb3Vwb24tMzQyMTkxNTI3Nz91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19
5,Data Analyst (Pricing Analyst Team),Lyreco Advantage,"Warsaw, Poland",via Jobrapido.pl,"Python (regular) SQL (regular) Power BI (regular) Data Analyst (Pricing Analyst Team)Data Analyst navigates complex data to extract complete and accurate insights supporting strategic and operational business decisions for the whole Group Marketing team (Pricing, Purchasing, Data & Content, Sustainability, Own Brand functions). He/she leads analytical projects identifying opportunities to automate/improve reports and reporting processes. An important part of the role is to design and create key analysis and dashboards and act as a change agent to help the company evolve into an insight driven organization. He/she must as well have regular touchpoints with central Analytic team to mutually exchange information on projects & activities under development.Main Responsibilities:Collects and clearly understands business requirements for analysis as well as reports/dashboards and data needsManages full analysis cycle – data gathering, analysis, presenting conclusions and influencing others... on the executionLeads analytical projects supporting various functions within Group MarketingProvides ad-hoc support for projects and initiatives where problem-solving and/or analytical skills are neededMonitors overall data quality in databases and reports, reporting issues to appropriate teamsAutomates standardized reports and ensure users are trained and informed on key reportsRuns and distribute key reports to relevant stakeholdersProvides training on reports, dataQualifications & Skills:3+ years experience working in data related field, experience working as a data analyst leveraging BIExcellent problem-solving and analytical skillsExperience with relational databasesGood SQL knowledgeWorking knowledge of Power BIPython/R programming language knowledge is a plusFluent EnglishJoining Lyreco means: Working in an international, distribution company (25 countries, 18 languages, 3 central hubs)Processes based on Scrum/Agile first approach High quality of delivered software - we are creating, extending and maintaining the solution in-houseOwnership and proactive approach during daily software development activitiesUsing recent technologies like Kubernetes, Docker, Kafka as well as proven ones .NET Core, Java, Python, JavaScriptBeing open to innovations – as a market leader we are innovative to stay on topStrategic thinking – as a profitable company we are focusing on both short term and long term Challenges and opportunitiesInvesting in our people – we have proven experience of internal growth of our employees – expert and managerial path.Benefits (contract of employment):Sharing the costs of sports activitiesSharing the costs of foreign language classes and professional trainingPrivate medical careLife insuranceHoliday fundsChristmas giftsWhat we offer:Flexible working time (we start between 7-9 and work 8 hours respectively)Hybrid work (3 days office, 2 days remote)We are a part of Lyreco – a leading distributor of workplace products and solutions in Europe and around the world. We operate as Lyreco Management Group with Central Shared Services (IT, eCommerce, Customer Experience, Merchandising, Supply Chain Planning and Finance) in France, Poland and The Netherlands. Altogether, driven by our common strive for passion, excellence, respect and agility, we are constantly looking to innovate and evolve so that our employees, customers and business continue to grow and develop. We believe in a culture that inspires our employees to be the best they can be. Through a perfect blend of people, technology and our corporate social responsibility strategy, we commit to deliver a Great Working Day for all","[{'link': 'https://www.google.com/search?q=Lyreco+Advantage&sa=X&ved=0ahUKEwi9uqCn_qb8AhXRlWoFHV3sB64QmJACCMQM', 'text': 'See web results for Lyreco Advantage'}]",,"['18 hours ago', 'Full-time', 'No degree mentioned']","{'posted_at': '18 hours ago', 'schedule_type': 'Full-time'}",eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QgKFByaWNpbmcgQW5hbHlzdCBUZWFtKSIsImh0aWRvY2lkIjoicVhSSkg1X0Y0d1FBQUFBQUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdVRzlzWVc1ayIsImZjIjoiRW93Q0Nzd0JRVUYwVm14aVExSnhhVlJTUlRreFNEbFZRVGt4UXpsNFJUTmZSVGhmZG5wZlpIQkJPWFpuYlU5S1VHWldTR2RDVmtVNWJWaDBhMTloWDA1d2JVazJTMVZJY1VkdGIxaFZlbk5pVkU0M1JGRjRVamt5UXpSVVlWZEdSVEZLY1RsZlZtNXhWM2RFZUc4MldrNTZSbVF6WHpBM1REWnpXREpzZVhWbVZqaFNaRFJ1Y205dlpuZG9ZMWhNYm1GNGRYUTBNVkpFZW5OUldrSnVjalF6TkVsS1ptZGtRMnN3U210VlRWUjZOVkY1ZG1WM016VjJNbkppZHpKQ2JVdENNSFZQVFZodU1XUXhWaTF5ZWxKM0VoZEJZeTE0V1Y4eU1VaE9SM0p4ZEhOUU0yUnBaamhCYnhvaVFVUlZlVVZIWTNkcmIwTjNXVFpPUzNodmRVaDBTbTVYVERCcFNIUkdSVVJuVVEiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY185IiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IG9uIEpvYnJhcGlkby5wbCIsImxpbmsiOiJodHRwczovL3BsLmpvYnJhcGlkby5jb20vam9icHJldmlldy83Njk1NjA0ND91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19
